Azimuth_deg,MSE,FinalMaxMin,MaxMin,RadarOnly
-84.9,3.05767733792254,8.16925151906622,NaN,0.962687771054631
-84.8,3.05815909816025,8.16861815830497,NaN,0.962591370949666
-84.7,3.05867347859502,8.16795528966335,NaN,0.962489439088083
-84.6,3.05922181446612,8.16726194536048,NaN,0.962381787240955
-84.5,3.05980546500529,8.16653714229878,NaN,0.962268226662517
-84.4,3.06042581325391,8.1657798823357,NaN,0.96214856837871
-84.3,3.06108426586744,8.16498915256922,NaN,0.96202262349145
-84.2,3.06178225290669,8.16416392563768,NaN,0.961890203499101
-84.1,3.06252122761544,8.16330316003416,NaN,0.96175112063367
-84,3.06330266618392,8.16240580043615,NaN,0.961605188215244
-83.9,3.06412806749763,8.16147077805082,NaN,0.96145222102416
-83.8,3.064998952871,8.16049701097628,NaN,0.961292035691424
-83.7,3.06591686576554,8.15948340457955,NaN,0.961124451107879
-83.6,3.06688337149171,8.15842885189143,NaN,0.960949288852629
-83.5,3.06790005689432,8.15733223401892,NaN,0.96076637364121
-83.4,3.06896853002074,8.15619242057566,NaN,0.960575533794011
-83.3,3.0700904197715,8.1550082701307,NaN,0.960376601725434
-83.2,3.07126737553284,8.15377863067633,NaN,0.960169414454252
-83.1,3.07250106679064,8.15250234011522,NaN,0.959953814135693
-83,3.07379318272526,8.1511782267674,NaN,0.959729648615641
-82.9,3.07514543178685,8.14980510989771,NaN,0.959496772007496
-82.8,3.07655954125061,8.14838180026392,NaN,0.95925504529206
-82.7,3.07803725675152,8.14690710068617,NaN,0.959004336940952
-82.6,3.0795803417981,8.1453798066382,NaN,0.958744523563916
-82.5,3.08119057726475,8.14379870686068,NaN,0.95847549058048
-82.4,3.08286976086216,8.14216258399723,NaN,0.958197132916316
-82.3,3.08461970658548,8.14047021525358,NaN,0.957909355724717
-82.2,3.08644224413954,8.1387203730801,NaN,0.957612075133497
-82.1,3.08833921834114,8.13691182587849,NaN,0.957305219017721
-82,3.09031248849754,8.13504333873268,NaN,0.956988727798501
-81.9,3.0923639277611,8.13311367416464,NaN,0.956662555268222
-81.8,3.09449542245952,8.13112159291533,NaN,0.956326669442444
-81.7,3.09670887140133,8.12906585475122,NaN,0.955981053438687
-81.6,3.09900618515643,8.12694521929687,NaN,0.95562570638239
-81.5,3.10138928531111,8.12475844689367,NaN,0.955260644340165
-81.4,3.10386010369746,8.12250429948549,NaN,0.954885901280553
-81.3,3.10642058159688,8.12018154153113,NaN,0.954501530062371
-81.2,3.10907266891716,8.11778894094424,NaN,0.954107603450763
-81.1,3.11181832334336,8.1153252700608,NaN,0.953704215161027
-81,3.11465950946178,8.11278930663461,NaN,0.953291480930173
-80.9,3.11759819785727,8.11017983486082,NaN,0.952869539616295
-80.8,3.12063636418337,8.10749564642799,NaN,0.952438554325576
-80.7,3.12377598820553,8.10473554159873,NaN,0.951998713566946
-80.6,3.12701905281686,8.1018983303192,NaN,0.951550232434103
